category,title,image_url,price_normal,price_sale,author,publisher,pubDate,introduction,inventory
050301,50이면 육아가 끝날 줄 알았다,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189217242.jpg,19800,17820,로렌스 스타인버그,저녁달,2024-02-25,"생애 가장 중요한 20대와 30대를 보내고 있는 자녀와 
부모를 위한 최초의 종합 안내서!

“당신을 더 여유로운 부모, 더 많이 알고 능력 있는 부모,
더 자신감 있는 부모로 만드는 데 이 책이 도움이 될 것이다.”

최근 통계에 따르면 한국의 19~34세 청년 2명 중 1명은 부모님과 함께 살고 있다. 취업난이 심각해지면서 휴학을 하거나 대학원에 진학하는 등 졸업은 늦어지고, 직장에서 자리를 잡고 경제적으로 안정되기까지 더 오랜 시간이 걸리니 자연스레 ‘독립’은 너무 먼 이야기가 되어버렸다. 독립했던 자녀도 다시 돌아오겠다고 하는 상황이다. 이렇듯 경제와 환경이 달라지면서 오늘날 성인이 되는 과정은 부모 세대가 젊었을 때와는 비교할 수 없을 만큼 지연되고 있다.

일단 자녀가 성인만 되면 부모가 할 일은 다 했다고 생각했던 과거와 달리, 오늘날 부모는 여전히 할 일이 많다. 자녀가 취업을 하고 경제적으로 자리를 잡을 때까지 지원해주어야 하니 그 어느 세대보다 힘들게 부모 역할을 하고 있다. '나 때는 대학 졸업하면 취업하고 독립했는데' 그렇지 못한 자녀들을 보며 답답해하기도 한다. 이는 요즘 20대 30대가 얼마나 힘든지 이해하지 못하고 있기 때문이다. 왜 성인이 되기까지 이렇게 시간이 오래 걸리는지, 사회적, 문화적, 경제적인 변화를 이해하는 것이, 성인 자녀를 둔 부모의 첫 번째 일이다.

템플 대학교 심리학 및 신경과학 교수로서, 50년 가까이 청소년의 심리발달을 연구하고 부모에게 지혜로운 조언을 해주었던 로렌스 스타인버그는 새 책 『50이면 육아가 끝날 줄 알았다』를 통해, 부모의 역할이 어떻게 달라져야 하는지를 쉽고 자세히 안내한다. 과거의 기준만 가지고 자녀의 행동을 판단하면 갈등이 발생하고 서로 상처를 줄 수밖에 없다고도 경고한다. 

이 책은 성인 자녀와 오랫동안 행복한 관계를 유지하고 싶은 부모라면 꼭 알아야 할 것들을 8가지 주제로 나누고, 흥미로운 사례와 함께 이야기해준다. 무엇보다 약 50년간의 연구와 사례를 통해 얻은 통찰과 지혜가 담겨 있다. '성인 자녀와 부모와의 관계'라는, 그동안 우리가 생각해보지 않았던 문제에 맞닥뜨려 당혹스러워하는 많은 부모에게 명쾌하고 실용적인 도움을 줄 책이다.",30
050301,내 마음에 상처주지 않는 습관(큰글자도서),https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198202567.jpg,,39000,김도연,언더라인,2024-01-15,"리더스원의 큰글자도서는 글자가 작아 독서에 어려움을 겪는 모든 분들에게 편안한 독서 환경을 제공함으로써 책 읽기의 즐거움을 되찾아 드리고자 합니다.

범죄 심리학자 박지선 ㆍ 〈사적인 서점〉 대표 정지혜 ㆍ 前 한국심리학회장 김정호 강력추천!

20년간 아픈 마음을 돌본 임상심리학자가 발견한 자기연민의 비밀,
남에게는 너그럽고 나에게는 엄격한 사람들을 위한 자기친절 수업

우리는 내가 상처받는 것보다 다른 이의 마음을 신경을 쓰고, 자신의 작은 실수에는 심하게 자책을 하지만 타인의 실수에는 관대하다. 더 심하게는 내 마음이 고통스러워도 자기연민을 발휘하지 않고, 자기비난을 넘어서 자기혐오를 하기도 한다. 이런 사람들의 특징은 자신에게 매우 엄격하게 굴며, 자신의 마음을 잘 돌보지 못한다. 이들에게는 부정적인 상황이나 어려운 상황에서도 스스로를 다그치지 않고, 자기 자신을 이해하는 것을 ‘자기자비 또는 자기연민’이 필요하다. 

20년간 수많은 사람들의 아픈 마음을 돌본 임상심리학자는 상담센터를 찾는 사람들의 한 가지 공통점을 발견했다. 많은 내담자들은 자신을 사랑하고 이해하기보다 스스로에게 매우 가혹했다. 누군가나 어떤 일로 인해 상처받은 마음을 스스로 돌보지 않았다. 임상심리학자인 김도연 저자는 스스로를 아끼지 못하는 이들에게 스스로에게 친절을 베풀 때 변화가 일어남을 알려주었다. 그 동안의 연구과 경험을 바탕으로, 자책이 심하거나 부정적 감정으로 휩싸인 사람뿐만 아니라 스스로에게 조금 더 나은 사람이 되고픈 많은 이들에게 남이 아닌 나에게 좋은 사람이 되는 심리 기술을 알려주고자 한다. 

이 책은 불완전한 자신을 감싸 안고 나아가는 마음의 습관 45가지의 방법을 매우 구체적으로 알려주고 있다. 저자의 실제 경험을 비롯하여 자기친절을 수용하고 실천해가는 사람들의 경험을 보여준다. 또한 책의 꼭지마다 직접 할 수 있는 자기친절 워크시트가 있고, Part 4에는 30일, 60일, 90일, 120일의 자기친절 멘토링 리스트를 실었다.",30
050301,나는 관계가 어려운 사람입니다(큰글자도서),https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198202574.jpg,,36000,김민경,언더라인,2024-01-15,"리더스원의 큰글자도서는 글자가 작아 독서에 어려움을 겪는 모든 분들에게 편안한 독서 환경을 제공함으로써 책 읽기의 즐거움을 되찾아 드리고자 합니다.

정신건강의학 전문의 박성덕 ㆍ 65만 유튜브 〈놀면서 배우는 심리학〉 최설민 추천!

사람이 힘든 어른을 위한 관계 수업
“당신뿐만 아니라 관계는 누구에게나 어렵습니다”

사람으로부터 얻는 기쁨과 위안도 크지만, 사람에게서 받는 상처도 크다. 세 명 이상이 모이기 시작하면 크고 작은 오해나 갈등이 일어나고, 그로 인해 꽤나 마음고생을 한다. 관계는 이렇게나 미묘하다. 15년차 정신건강의학 전문의이자 ≪나는 관계를 어려워하는 사람입니다≫의 김민경 저자는, 정신건강의학 전문의로 일하면서 수많은 내담자를 만나왔다. 상담실을 찾은 사람들의 대부분은 ‘관계’라는 문제를 해결하기 위해서였다. 이들은 가까운 이들에게 자주 크고 작은 상처를 받고, 그 상처를 쉽게 잊지 못하고, 더 큰 상처가 두려워 갑작스럽게 관계를 단절하는 일이 많은데, 역설적이게도 이내 그 관계에 목말라하고, 어떻게 다시 연결할 수 있을지를 고민하며 방법을 물어온다고 한다. 저자는 왜 이토록 사람에게 상처를 받는지, 왜 관계에서 자유로워질 수가 없는지를 끊임없이 고민한 결과를 한 권의 책에 담았다.

15년간 많은 사람들의 관계에 대한 고민을 듣고 상담을 해주며 저자는 관계에 유독 힘들어하는 사람들의 특징을 발견했다. 평소 사람 좋다는 소리를 듣는 이들이 관계에 대한 피로가 높았다. 그 원인을 파고들면, 누군가에게 인정받고 싶어 하는 욕망이 크기 때문이었다. 두 번째는 공감 능력이 뛰어난 사람들이었다. 타인의 어려움을 지나치지 못해 자신의 욕망보다 타인의 욕망을 들어주었다. 이런 사람들은 관계의 주도권을 내가 아닌 타인에게 주었기 때문에, 상대의 한마디에 마음이 흔들리고 휘청거릴 수밖에 없다. 
이 책에는 관계를 유독 힘들어하는 사람들의 특징과 상처받은 마음을 씻어내는 법을 설명하고, 안전하지 못한 관계는 끊어내고 건강한 관계를 맺는 방법을 구체적인 사례를 통해 알려준다. 또한 더 이상 사람에게 휘둘리지 않기 위한 단단한 마음을 만드는 법도 구체적으로 보여준다. 저자의 수많은 경험과 그 경험으로부터 나온 공감과 따뜻한 조언이 관계에 지친 이들에게 위로와 해결책이 되어줄 것이다.",30
050301,옥시토신 이야기,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791192549323.jpg,18500,16650,전용관,피톤치드,2024-02-20,"세계 OECD 국가 중 자살률 1위라는 오명을 안고 있는 대한민국, 하루가 멀다 하고 신문지상을 오르내리는 극단적인 뉴스는 K-팝과 K-푸드를 위시한 K-문화의 화려함 뒤에 숨겨진 우리들의 일그러진 자화상이다. 핵가족을 넘어 핵개인의 시대, 어디서나 거리두기가 상식이고 모든 것이 언택트가 표준인 요즘, 평소 인격적 만남과 관계의 중요성을 주장하던 연세대 전용관 교수의 신작 〈옥시토신 이야기〉는 이 시대에 어디서도 들을 수 없는 새로운 삶의 방향성을 제시해주는 귀한 글모음이다.

'빠른 출산'이라는 의미의 옥시토신은 그간 출판된 여러 책을 통해 잘 알려진 도파민과 함께 현대인들이 반드시 알아야 할 또 하나의 핵심 호르몬으로 최근 각광받고 있다. 저자에 의하면, 옥시토신은 한 마디로 만병통치약과 같다. 옥시토신을 코로 흡입한 사람은 더 많이 웃고 더 많이 사랑한다. 몸이 아픈 사람은 통증이 줄고, 마음이 아픈 사람은 위로를 받는다. 상대방의 감정을 읽지 못하던 경계선자폐아동은 눈맞춤의 횟수와 기간이 늘어나고 수술 받은 환자는 회복속도가 몰라보게 빨라진다. 이는 옥시토신이 우리에게 주는 효과 중에 지극히 일부에 지나지 않는다.

저자는 〈옥시토신 이야기〉가 국내에 본격적으로 소개된 최초의 옥시토신 관련 책이라고 자부한다. 책을 펼치면 그간 일부 과학자와 연구진만 알고 있던 실험 결과와 통계가 당장 독자의 흥미를 끄는 재미난 에피소드들과 함께 잘 버무려져 있다. 또한 본서는 옥시토신을 소개하는 데 그치지 않고 직접 옥시토신 분비를 자극할 수 있는 처방까지 제시하고 있다. 저자가 열어놓은 길을 따라 한 장 한 장 읽다 보면 독자들은 당장 통증과 관련 있는 스트레스 호르몬 코르티솔은 낮추고 행복 호르몬 옥시토신은 올리는 비결을 찾을 수 있을 것이다.",30
050301,배움에서 깨달음까지,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158544782.jpg,18000,16200,이승현,학이사,2024-01-25,"책에서는 인간 의식의 중요성과 의식의 성장을 통해 자신의 참된 본질에 닿는 과정을 다루고 있다. 참된 본질이란 ‘나는 무엇인가’에 대한 답이기도 하다. 저자는 의식 수준을 대상의식, 아상의식, 법상의식, 공상의식 4가지 상으로 나누어 설명하고 거기에 이르는 길을 안내한다. 각 의식 단계를 데이비드 호킨슨의 의식 수치를 빌려 수치화하기도 하고 심리 이론, 불교의 세계관, 인간 몸의 유형 등에 접목하여 더 깊고 다양하게 펼쳐낸다.",30
050301,언니가 내게 안아봐도 되냐고 물었다,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788972918202.jpg,20000,18000,카일리 레디,까치,2024-02-05,"이 책은 조현병 환자인 언니를 둔 한 여동생의 회고록이자, 의료 사회복지사로서 우리 사회가 정신질환을 바라보는 방식을 탐구한 에세이다. 초등학교에 다니던 시절부터 언니의 조현병 증세를 겪었던 저자는 조현병의 징후와 증상의 심화, 그리고 남겨진 가족의 이야기를 당사자로서 이야기한다. 한때 작가를 꿈꾸었던 저자는 언니가 사라지면서 그 꿈을 접었지만, 이제 글로서 사라진 언니를 되살리고, 조현병 환자의 가족으로 사는 것의 의미를 진솔하게 풀어내는 것이다.
카일리 레디의 언니 케이트가 실종된 것은 2014년 1월 8일, 카일리의 생일을 사흘 앞둔 날 밤이었다. 언니가 사라졌다는 전화를 받은 카일리는 그 소식을 대수롭지 않게 여겼다. 언니는 늘 사라졌고, 엉망이 된 모습으로 돌아왔기 때문이다. 그러나 이번은 달랐다. 마지막 순간, 언니가 남긴 것은 필라델피아의 벤저민 프랭클린 다리에 서 있던 보안 카메라의 사진뿐이었다. 
10대부터 조현병으로 고통받아온 언니는 한때 카일리의 세상 그 자체였지만, 동시에 카일리의 삶을 위협하는 가장 두려운 존재이기도 했다. 조현병이 발현되기 전 언니는 누구보다 인기가 많고, 아름답고 매력적인 사람이었다. 그러나 사춘기를 겪으며 서서히 변해가다가 두부 외상이라는 결정적인 사건을 겪으며 완전히 낯선 사람으로 변했다. 카일리는 언제나 언니처럼 되기를 꿈꾸면서도, 언니가 이성을 잃고 난동을 피울 때면 문을 의자로 막고 그 시간이 지나가기를 간절히 바랐다. 유행을 따르기보다는 유행을 선도할 정도로 자신감 넘치던 언니를 동경하면서도, 언니가 혹시라도 자신의 지인을 해코지할까 봐 두려워하기도 했다. 애정과 공포라는 양가성을 띤 두 사람의 자매애는 “한번 안아봐도 되냐”라는 언니의 마지막 부탁조차 두려움을 품고 받아들여야 했던 저자의 경험에 뚜렷하게 각인되었다.
언니가 떠나고 9년, 사라진 언니보다 나이가 많아진 저자는 불안정했던 언니의 삶을 되돌아보며 언니가 왜 조현병에 걸렸는지를 절박하게 탐구하며, 결정적인 순간 자신이 저지른 실수를 자책하며 정신질환 환자들을 보살핀다. 또한 시신조차 찾지 못한 “모호한 상실”을 겪으며 조현병 환자의 가족으로 살아가는 것의 의미, 임상 실습 과정에서 직접 만난 다양한 환자들의 사례와 최신 연구들을 소개한다. 조현병이라는 정신질환의 의료적, 사회적 의미를 탐구하며 자매 사이의 애틋한 관계를 섬세하게 그려낸 이 책은 정신질환자의 가족은 물론 상실을 겪은 모두에게 깊은 울림을 안겨줄 것이다. 

우리에게는 정신질환을 이야기하는 더 많은 목소리가 필요하다
조현병 환자의 가족으로 산다는 것, 그리고 임상 경험

정신질환은 아직 명백하게 밝혀지지 않은 것이 많은 분야로, 겉으로 보이는 증상만으로 이야기되기 십상이다. 특히 살인과 방화 등 강력범죄와 연관되어 언급되는 경우가 흔한 조현병은 사람들의 선입견에서 자유롭지 못하다. 정신질환을 둘러싼 이러한 고정관념은 환자와 그 가족을 좌절하게 하는 또다른 벽이다. 실제로 레디는 치매 환자를 가족으로 둔 보호자와 자신을 비교하며, 다른 질병과 달리 조현병은 언급하면 안 되는 병, “미친 사람들”의 병으로 간주된다고 지적한다. 고정관념은 그들을 침묵하게 만들고, 적절한 치료를 받지 못하도록 막는다.
레디는 미국의 교외 지역에 거주하는 백인 이성애자로서 의료 보험의 혜택을 누린 자신의 언니의 사례가 조현병 환자 전체를 대변할 수는 없다고 밝히면서도, 우리 사회가 조현병을 깊이 이해하기 위해서는 더 많은 목소리가 필요하다고 주장한다. 사람들 사이에서 회자되는 사례가 적을수록 그것에 관한 편견은 강화되기 마련이다. 저자는 이 책에서 가족의 오랜 비밀인 언니의 조현병과 본인 가족이 겪은 고통, 그 고통을 미래의 자녀에게 물려줄지도 모른다는 두려움을 섬세하게 재현하고, 자신이 직접 만나본 정신질환자들을 소개하며 이 이야기가 조현병을 다각도로 이해하기 위한 여러 사례 중 하나가 되기를 바란다고 말한다. 또한 의료사회복지학 전공자로서 자신이 최근에 접한 연구들을 소개하며 조현병을 둘러싼 말들의 새로운 장을 열기 위한 토대를 쌓고자 한다.

행방불명이 불러온 “모호한 상실”과
그럼에도 마침내 회복하는 삶의 힘

『언니가 내게 안아봐도 되냐고 물었다』는 조현병과 언니의 삶을 주로 다루지만, 동시에 행방불명으로 사랑하는 사람을 잃은 “모호한 상실”에 관한 에세이이기도 하다. 레디는 언니의 실종 이후 가족이 겪은 죄책감과 우울감, 장례조차 치르지 못한 죽음을 애도해야 하는 깊은 슬픔, 그럼에도 세상이 전혀 변하지 않는다는 분노와 허망함을 섬세하고도 신랄하게 담아낸다. 시신이라는 결정적인 증거를 찾지 못해 언니가 어딘가 살아 있을지도 모른다는 희망을 가지게 하는 “모호한 상실”은 언니의 사망이라는 사건에 마침표를 찍지 못하게 막고, 지속적으로 그 그늘 안에 살아가게 만든다. 이제 회복해야 할 때가 되었다는 주변의 기대는 유가족의 내면을 뒤틀고 끝내 회복하지 못하리라는 좌절감을 안겨준다.
레디의 가족 역시 언니 케이트의 실종 이후 희망과 좌절 사이를 넘나들며 오랜 시간을 견뎠다. 아버지는 딸이 실종된 강으로 찾아가 풀숲을 헤집고 다니며 시신을 찾았고, 어머니는 케이트에게 일어난 일들을 시간순으로 정리하며 원인을 찾으려 애썼다. 레디 또한 시시때때로 언니의 SNS을 들여다보고, 심령술사들을 찾아다니며, 보호소에서 근무하면서 언니와 같은 질병을 겪는 사람들을 간호했다. 그리고 조현병을 공부하고 언니의 삶을 회상하며 언니를 조금씩 이해해가던 저자는 마침내 그녀를 놓아주어야 함을 깨닫고, 자신의 삶을 찾아 한 걸음을 내딛게 된다.",30
050301,모두가 가면을 벗는다면,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193591031.jpg,22000,19800,데번 프라이스,디플롯,2024-02-14,"“과장 없이 내 삶을 송두리째 바꿔놓은 책!”(아마존 서평)

사회심리학자이자 작가, 활동가, 대학교수, 자폐인인 저자가 사회의 요구를 수용하다가 자신을 잃어버리고 고통받는 신경다양인(자폐, ADHD, 양극성 성격장애 등)들에 대해 이야기한다. 그들은 주변의 몰이해와 오해, 낙인, 오진 등으로 인해 정체성을 감추고 살다가 결국 스스로를 파괴한다. 사회 구성원이 아프다면 그 사회 또한 건강할 수 없다. 이 책은 획일적인 기준을 버리고 다양성을 포용하며 스스로를 있는 그대로 껴안을 수 있어야 개인은 물론 사회도 건강해진다고 주장한다.",30
050301,칼날 위의 삶,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791156754527.jpg,18000,16200,라훌 잔디얼,심심,2024-01-30,"《칼날 위의 삶》은 뇌종양 연구 분야의 선구자이자 저명한 신경외과 의사인 라훌 잔디얼 박사가 20여 년간 수많은 환자들을 수술하고 치료하며 깨달은 경험을 담은 회고록이다. 저자는 악성 암을 가진 환자들의 마지막 희망인 수술을 집도하고 수천 명의 삶을 연장시키며 하루에도 몇 번이고 생명을 구하는 일과 생명을 잃는 일 사이에서 아슬아슬한 줄타기를 한다. 셀 수 없이 많은 수술의 강행군을 이어가며 저자는 다양한 난제에 부딪힌다. 살날이 얼마 남지 않은 환자를 수술하는 일이 옳을까? 환자가 삶을 이만 놓아주고 싶다고 할 때 의사는 어떻게 답해야 할까? 필요한 의학적 조치와 환자의 신념이 상충할 때 의사는 무엇을 해야 할까? 저자는 수술실에서 환자들의 몸속과 뇌를 들여다보며 이런 엄중한 질문에 대한 자신만의 답을 찾아나간다.

20여 년간 1만 5천 명 이상의 환자를 만나고 4천 건 이상의 수술을 진행해온 저자는 뇌를 수술하는 일이 “한 사람의 마음을 들여다보는 일과 같다”고 말한다. 이 책은 신경외과 의사인 저자가 피와 땀과 눈물로 써내려간 환자를 향한 존경과 애도의 기록이기도 하다. 저자는 치열한 수술 현장에서 환자들을 치료하며 겪은 이야기와 그들에게 배운 귀중한 교훈을 담아내, 환자들의 사례를 뇌 과학·의학 지식과 함께 생생하게 서술한다.",30
050301,하버드 100년 전통 감성 수업,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788972773917.jpg,18800,16920,쉬셴장,리드리드출판,2024-02-21,"감성지수가 높은 사람은 훨씬 효율적으로 살아간다. 
더 쉽게 만족하고, 자신의 지능을 운용해 더 많은 성과를 낸다.

하버드대학 심리학자가 전 세계 500개 기업, 정부 기관, 비영리조직을 분석한 결과, 성공한 사람은 업무 능력 외에 탁월한 감성지수를 가진 것으로 조사됐다. 즉, 감성지수의 차이가 뛰어난 영향력, 리더십, 정치의식, 자신감과 성취동기 등을 만들어낸 것이다. 그래서 AT&T, 마이크로소프트 등 세계적 기업은 인재를 모집할 때 감성지수를 테스트한다. 하버드대학이 감성지수에 주목하는 이유다. 
하버드대학 교수 대니얼 골먼은 “성공은 지능 20%, 감성 80%”라고 말했다. 갈수록 경쟁이 치열해짐에 따라 감성지수가 삶의 성패를 좌우하는 열쇠가 되고 있다. 감성지수를 높이면 우리의 삶을 완전히 바꿀 수 있다.
이 책에는 감성을 키우는 방법을 다양한 사례와 연구결과 등을 토대로 설명해 놓았다. 자존감의 측면에서 감성, 타인의 비판이나 인간관계에서 오는 실망을 극복하는 방법, 불안과 두려움의 원인과 그것에서 벗어날 수 있는 통로를 제시한다. 여기에 더해 직장생활과 결혼생활, 연애, 자신이 속한 집단에서 발휘되는 감성으로 신뢰를 얻는 비법도 담겨 있다. 
감성지수가 높은 사람은 훨씬 효율적으로 살아간다. 더 쉽게 만족하고, 자신의 지능을 운용해서 더 크고 많은 성과를 얻는다. 반대로 자신의 감정을 다스리지 못하는 사람은 심리충돌로 인해 집중해야 할 업무에서 발휘할 수 있는 능력과 사고를 스스로 떨어뜨린다. 자신의 감정을 잘 조절할 수 있는 감성지수가 높은 사람만이 인생에서 무한한 성공의 기회를 얻을 수 있다. 감정의 지배가 아니라 ‘감성’의 지배를 받고 싶다면 이 책을 넘겨라. 당신의 삶이 풍요로워질 것이다.",30
050301,당신의 분노에는 이유가 있다,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198632401.jpg,17800,16020,충페이충,더페이지,2024-03-10,"“분노 메커니즘을 이해하면 삶의 에너지가 된다!”

익숙하고도 낯선 감정,
분노를 직시하고, 이해하고, 전환하라

우리는 매일 이런저런 이유로 화를 낸다. 그래서 익숙한 듯하지만, 한편으론 분노의 이면에 무엇이 있는지 깊이 생각하지 않아 낯설기도 하다. 분노는 겉으로 드러난 현상일 뿐, 분노 뒤에는 억울함, 기대, 심판, 무력감, 두려움, 사랑 등이 존재한다. 
10여 년간 심리상담사로 활동해온 저자는 수많은 내담자를 만났다. 그들은 배우자, 부모, 자녀, 상사, 동료, 낯선 사람에게 분노한다고 했다. 그런데 화를 내거나 꾹 참는 것 외에 다른 방식을 몰랐다. 저자는 우리가 분노에 잘 대처하지 못하는 이유로 분노의 본질에 대한 이해 부족이라고 단언한다. 

분노는 나쁜 일이 아니다. 우리에게 필요한 것은 분노를 억누르거나 충동적으로 분출하는 것이 아니라 자신의 분노를 이해하는 것이다. 이해야말로 변화를 이끄는 최고의 길이기 때문이다. 
분노하는 이유와 그 이면에 충족되지 못한 감정을 이해하다 보면 분노는 삶의 에너지로 전환될 수 있다. 
분노는 사랑에 대한 호소이고, 관계에 대한 갈망이며, 힘찬 생명력의 분출이다. 내 안의 분노를 이해하면 화가 나는 횟수가 줄어들고, 화가 날 때 내면의 진짜 감정을 들여다보고 이를 충족시킬 합리적인 방안을 찾아낼 수 있다. 또 분노의 에너지를 이용해 삶을 살아갈 힘을 얻을 수 있다. 
저자는 자신이 10여 년간 상담한 수많은 실제 사례를 소개하면서 독자가 분노라는 감정의 본질을 깊이 이해하고 에너지로 전환할 수 있도록 돕는다. 자기 안의 분노를 탐구할 수 있는 ‘분노 분석표’도 부록으로 실려 있다. 자신의 내면을 이해하면 분노는 더 이상 불편한 감정이 아니다. 튼튼하게 구축한 정서적 방파제 안에서 마음껏 분노의 자유를 누릴 수 있다.",30
050301,내가 누구인지 아는 것이 왜 중요한가,https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191842630.jpg,18500,16650,페터 베르,갈매나무,2024-02-15,"《내가 누구인지 아는 것이 왜 중요한가》는 자전적 경험을 바탕으로 한 페터 베르의 첫 책으로 출간 즉시 독일 슈피겔 베스트셀러에 올랐다. 제법 성공한 삶 한가운데서 공황상태를 겪고 이를 극복한 그의 이야기는 사람들에게 큰 반향을 일으켰다. 저자는 남들보다 빨리 대학을 졸업하고 자동차 엔지니어로 출세 가도를 달렸다. 능력을 입증해서 성공하면 행복할 것이라는 믿음 하나로, 스스로와의 싸움을 계속했다. 메일함을 열기 두렵고, 미팅을 앞두고 숨이 가빠지고, 잠을 거의 자지 못하면서 번아웃이 온 줄도 몰랐다. 불면으로 지새운 어느 날 아침, 거울 속 텅 빈 눈동자를 보고서야 무언가 잘못되었음을 시인한다. 마침내 도달한 질문은 이것이다. ‘다시 나 자신에게 돌아가려면 무엇이 필요할까?’ ‘나는 어떨 때 행복한 사람일까?’ 손가락 끝까지 온통 소진되고 나서야 비로소 ‘진짜 나’를 찾는 여정을 시작한 것이다.

사람은 누구나 일생에 한 번쯤 ‘나는 누구인가?’ 궁금증을 품는 계기를 만난다. 그런 분들께 이 책을 동반자 삼아 마음 찾기 여행을 해보길 권한다. _이근후 ㆍ 정신과전문의, 《나는 죽을 때까지 재미있게 살고 싶다》 저자

“당신이 누구라고 생각하나요?” 누군가 이렇게 물으면 무엇부터 떠오르는가? 자신을 소개할 때 우리는 마치 직업, 역할, 지위가 나인 것처럼 이야기한다. 그동안의 생각, 감정, 경험이 곧 ‘나’라고 당연하게 생각한다. 습관적으로 뒤를 돌아보며 타인의 말, 평가, 비판과 나를 동일시한다. 저자는 이를 ‘각인된 동일시’라고 부른다. 나라고 할 만한 것이 없기에 고정된 ‘나’가 있다고 믿어온 허상을 끊어내고, 자신이 언제든 얼마든 변화할 수 있다는 사실을 받아들일 때 진정으로 자유로워진다고 이 책은 말한다. 

이 책에서 나는 ‘페터’라는 한 인간의 발가벗은 모습을 내보였다. 우리에게는 어떻게 살아야 할지 설교하는 또 한 사람의 영적 스승이 아니라 보다 인간적이고 섬세하며 정직한 마음이 필요하다고 확신하기 때문이다. _프롤로그 중에서 

총 5부로 이루어진 《내가 누구인지 아는 것이 왜 중요한가》는 나 자신조차 외면해왔던 진짜 나를 진실로 이해하는 길을 안내한다. 먼저 1부에서는 왜 현대사회에서 나를 찾는 일이 이토록 중요해졌는지, 사회적 측면과 개인적 측면을 두루 톺아본다. 이후에는 앞서 나의 본래 모습을 뒤덮은 진흙을 벗겨내는 작업이 이어진다. 진흙이란 곧 생각과 감정을 뜻한다. 우리가 가장 많이 자신을 동일시하는 것이 바로 생각과 감정이기에, 생각이 내가 아니라는 것, 어떤 감정이든 평화롭게 흘려보낼 수 있다는 사실을 체득할 수 있도록 많은 분량을 할애했다. 진흙이 어느 정도 벗겨지기 시작하면, 본격적으로 잃어버린 나를 찾아 떠날 차례다. 4부와 5부에서는 나에 대한 흔한 착각을 끊고 몸과 마음의 목소리를 경청하는 법, 즉 자기인식에 도달하는 실질적인 방법들을 소개한다.
무겁고 어려운 심리학적 분석이나, 인생의 밑바닥에서 깨달음을 얻고 돌아온 영적 지도자의 스토리는 없다. 대신 ‘페터’라는 한 인간의 발가벗은 모습이 있을 뿐. 저자의 말대로 “우리에게는 어떻게 살아야 할지 설교하는 또 한 사람의 영적 스승이 아니라 보다 인간적이고 섬세하며 정직한 마음이 필요”하기 때문이다. 저자 스스로가 한때 나를 잃고 헤매었고 그 괴로움을 알기에, 책은 작은 고민 하나 가벼이 여기지 않고 다시 나 자신에게 돌아가는 길을 차근차근 안내한다. 그저 살다 보니 나를 잃어버렸던 모든 어른들에게 이 책이 인생 2막을 살아갈 용기를 주기를, 깨달음과사랑의 길을 보여주기를 바라본다.",30
